key,make,model,fuel_type,transmission,body_type,make_year,ext_make_year,kms_driven,engine_size,resale_price,srp,no_sc_mmnl
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2013,2024,40000.0,3.5,950000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2014,2024,71000.0,2.3,980000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2016,2024,18000.0,2.3,1095000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2015,2024,1.0,3.5,1238000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2017,2024,26000.0,2.3,1345000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2018,2024,53000.0,2.3,1358000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2016,2024,40000.0,3.5,1420000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2018,2024,41856.0,3.5,1550000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2018,2024,20000.0,2.3,1750000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2016,2024,17313.0,3.5,1800000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2014,2024,80000.0,3.5,1800000.0,3498000.0,2
Ford Explorer,Ford,Explorer,Gasoline,Automatic,Suv,2016,2024,25000.0,3.5,2000000.0,3498000.0,2
Ford Bronco,Ford,Bronco,Gasoline,Automatic,Suv,2022,2024,100.0,2.0,6800000.0,4998000.0,2
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2017,2024,50000.0,1.8,760000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,CVT,Sedan,2021,2024,40000.0,1.8,905000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2012,2024,80000.0,1.8,390000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2016,2024,30000.0,1.8,740000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2016,2024,30000.0,1.8,775000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,CVT,Sedan,2022,2024,13000.0,1.5,1230000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Manual,Sedan,1993,2024,10000.0,1.6,80000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,1994,2024,50000.0,1.5,90000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2000,2024,120000.0,1.8,135000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2021,2024,24000.0,1.8,849000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2004,2024,125300.0,1.5,250000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2004,2024,120000.0,1.5,255000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2006,2024,110000.0,1.5,270000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2007,2024,1.0,1.8,295000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2008,2024,75000.0,1.5,295000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2008,2024,120000.0,1.5,300000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2007,2024,55000.0,1.5,320000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2010,2024,70000.0,1.8,355000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2012,2024,75000.0,1.8,445000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2012,2024,88000.0,1.8,445000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2012,2024,63000.0,1.8,458000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2012,2024,40000.0,1.5,460000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2017,2024,45000.0,1.5,730000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2016,2024,45059.0,1.5,780000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2016,2024,57000.0,1.8,800000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2021,2024,24000.0,1.8,849000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Automatic,Sedan,2018,2024,21000.0,1.8,898000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2019,2024,1.0,1.8,938000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2018,2024,20000.0,1.5,950000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Manual,Sedan,1996,2024,1.0,1.6,980000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2020,2024,29000.0,1.8,988000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2018,2024,8250.0,1.5,990888.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2017,2024,24000.0,1.5,1058000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2016,2024,10000.0,1.5,1080000.0,1583000.0,4
Honda Civic,Honda,Civic,Gasoline,Cvt,Sedan,2018,2024,8000.0,1.5,1150000.0,1583000.0,4
Honda BR-V,Honda,BR-V,Gasoline,CVT,Crossover,2019,2024,50000.0,1.5,690000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,CVT,Crossover,2019,2024,40000.0,1.5,675000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,SUV,2018,2024,30000.0,1.5,680000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2017,2024,10000.0,1.5,830000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2019,2024,15000.0,1.5,838000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,53000.0,1.5,658000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,44000.0,1.5,678000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Suv,2018,2024,1.0,1.5,685000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2017,2024,1.0,1.5,685000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2017,2024,34000.0,1.5,638000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,53000.0,1.5,658000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,44000.0,1.5,678000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Suv,2018,2024,1.0,1.5,685000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2017,2024,1.0,1.5,685000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2018,2024,50000.0,1.5,720000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2018,2024,41000.0,1.5,720000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Suv,2018,2024,88000.0,1.5,720000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,30000.0,1.5,730000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Crossover,2017,2024,60000.0,1.5,730000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2017,2024,10000.0,1.5,830000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Automatic,Suv,2019,2024,15000.0,1.5,838000.0,1090000.0,4
Honda BR-V,Honda,BR-V,Gasoline,Cvt,Suv,2018,2024,25000.0,1.5,950000.0,1090000.0,4
Honda Brio,Honda,Brio,Gasoline,CVT,Hatchback,2019,2024,30000.0,1.2,580000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Manual,Hatchback,2015,2024,120000.0,1.34,295000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Manual,Sedan,2015,2024,67000.0,1.3,320000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Manual,Hatchback,2015,2024,73000.0,1.2,340000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Manual,Hatchback,2021,2024,12000.0,1.2,480000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Cvt,Hatchback,2020,2024,16000.0,1.2,698000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Cvt,Hatchback,2020,2024,25000.0,1.2,700000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Cvt,Hatchback,2020,2024,16000.0,1.2,698000.0,735000.0,4
Honda Brio,Honda,Brio,Gasoline,Cvt,Hatchback,2020,2024,25000.0,1.2,700000.0,735000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,Crossover,2015,2024,60000.0,1.8,590000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,SUV,2017,2024,35000.0,1.8,650000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,Crossover,2015,2024,49000.0,1.8,598000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2016,2024,30000.0,1.8,660000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,Suv,2016,2024,32000.0,1.8,670000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Suv,2016,2024,40000.0,1.5,670000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2016,2024,35000.0,1.8,680000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2017,2024,55000.0,1.8,613000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2017,2024,30000.0,1.8,620000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2016,2024,30000.0,1.8,660000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,Suv,2016,2024,32000.0,1.8,670000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Suv,2016,2024,40000.0,1.5,670000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2016,2024,35000.0,1.8,680000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2015,2024,12000.0,1.8,710000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Automatic,Suv,2015,2024,70000.0,1.8,710000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2021,2024,20000.0,1.8,950000.0,1389000.0,4
Honda HR-V,Honda,HR-V,Gasoline,Cvt,Crossover,2022,2024,3000.0,1.8,978000.0,1389000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2016,2024,60000.0,1.5,535000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2020,2024,40000.0,1.5,595000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2016,2024,60000.0,1.5,530000.0,973000.0,4
Honda City,Honda,City,Diesel,Automatic,Sedan,2018,2024,37000.0,1.5,648000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2020,2024,27000.0,1.5,668000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2016,2024,68000.0,1.5,520000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Hatchback,2006,2024,150.0,1.5,150000.0,973000.0,4
Honda City,Honda,City,Gasoline,Manual,Sedan,2008,2024,90000.0,1.3,220000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2005,2024,84000.0,1.5,240000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2014,2024,90000.0,1.5,355000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2014,2024,85390.0,1.5,410000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2012,2024,75000.0,1.5,435000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2014,2024,55000.0,1.5,440000.0,973000.0,4
Honda City,Honda,City,Gasoline,Manual,Sedan,2010,2024,70000.0,1.3,450000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2016,2024,66000.0,1.5,450000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2013,2024,80.0,1.5,450000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2016,2024,82230.0,1.5,475000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2014,2024,95000.0,1.5,479000.0,973000.0,4
Honda City,Honda,City,Gasoline,Manual,Sedan,2018,2024,50000.0,1.5,510000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2018,2024,70000.0,1.5,520000.0,973000.0,4
Honda City,Honda,City,Gasoline,Manual,Sedan,2018,2024,44000.0,1.5,528000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2017,2024,40000.0,1.5,530000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2019,2024,55000.0,1.5,535000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2018,2024,35000.0,1.5,545000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2017,2024,47000.0,1.5,548000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2015,2024,55000.0,1.5,550000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2013,2024,40000.0,1.5,550000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2017,2024,9000.0,1.5,598000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,28000.0,1.5,675000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,27000.0,1.5,678000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,21000.0,1.5,688000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2019,2024,7500.0,1.5,695000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2018,2024,56000.0,1.5,698000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2018,2024,21000.0,1.5,608000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2017,2024,69000.0,1.5,608000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2019,2024,1.0,1.5,618000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,13000.0,1.5,625000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2018,2024,51000.0,1.5,628000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2016,2024,39000.0,1.5,650000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2018,2024,35000.0,1.5,650000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,28000.0,1.5,675000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,27000.0,1.5,678000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2020,2024,21000.0,1.5,688000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2019,2024,7500.0,1.5,695000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2018,2024,56000.0,1.5,698000.0,973000.0,4
Honda City,Honda,City,Gasoline,Automatic,Sedan,2020,2024,20000.0,1.5,728000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2019,2024,28000.0,1.5,748000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2021,2024,6000.0,1.5,890000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2023,2024,5000.0,1.5,920000.0,973000.0,4
Honda City,Honda,City,Gasoline,Cvt,Sedan,2023,2024,5000.0,1.5,940000.0,973000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Crossover,2017,2024,60000.0,2.0,740000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Crossover,2015,2024,56000.0,2.0,638000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Hybrid,E-cvt,Suv,2001,2024,120000.0,1.99,210000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2003,2024,100000.0,2.4,220000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2003,2024,1.0,2.0,250000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2005,2024,55000.0,2.4,250000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Hybrid,E-cvt,Suv,2008,2024,150000.0,1.99,298000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2009,2024,100000.0,1.5,300000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Manual,Suv,2008,2024,95000.0,2.0,335000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Diesel,Automatic,Suv,2007,2024,63731.0,1.6,350000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2011,2024,55000.0,1.5,450000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2011,2024,80000.0,2.0,480000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2012,2024,102448.0,2.4,510000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2013,2024,95000.0,1.5,548000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Diesel,Automatic,Suv,2013,2024,89800.0,1.6,580000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Suv,2016,2024,27538.0,2.0,775000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Automatic,Crossover,2017,2024,60000.0,2.0,780000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2017,2024,53000.0,1.5,800000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Diesel,Automatic,Suv,2018,2024,65000.0,1.6,1078000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2018,2024,50000.0,1.5,1150000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Diesel,Automatic,Suv,2018,2024,30000.0,1.6,1298000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Diesel,Automatic,Suv,2017,2024,40000.0,1.6,1300000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2017,2024,11400.0,2.0,1300000.0,2100000.0,4
Honda CR-V,Honda,CR-V,Gasoline,Cvt,Suv,2018,2024,15000.0,2.0,1560000.0,2100000.0,4
Toyota Innova,Toyota,Innova,Diesel,Automatic,MPV,2023,2024,17000.0,2.8,1120000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,MPV,2013,2024,126000.0,2.5,558000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,SUV,2022,2024,7000.0,2.8,1230000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,SUV,2022,2024,10000.0,2.8,1198000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,MPV,2017,2024,50000.0,2.8,740000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,MPV,2017,2024,83280.0,2.8,660000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2016,2024,60000.0,2.5,820000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2018,2024,70000.0,2.8,850000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,53000.0,2.8,850000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Manual,Mpv,2006,2024,120000.0,2.0,299000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Manual,Mpv,2005,2024,151000.0,2.0,330000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Manual,Mpv,2011,2024,1.0,2.0,410000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2011,2024,106000.0,2.5,420000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2011,2024,138900.0,2.8,425000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Manual,Mpv,2009,2024,77000.0,2.0,458000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Automatic,Mpv,2011,2024,90000.0,2.0,480000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2015,2024,85000.0,2.8,530000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Automatic,Mpv,2013,2024,60000.0,2.0,540000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2010,2024,60000.0,2.5,550000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Manual,Mpv,2009,2024,63000.0,2.0,589000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Automatic,Mpv,2014,2024,90000.0,2.0,589000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2014,2024,60000.0,2.5,670000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2013,2024,45000.0,2.5,680000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,110000.0,2.8,680000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2014,2024,1.0,2.5,688000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2016,2024,145000.0,2.8,700000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2015,2024,30000.0,2.5,620000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2015,2024,55000.0,2.8,628000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2014,2024,1.0,2.5,650000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2015,2024,67000.0,2.8,650000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2014,2024,60000.0,2.5,670000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2013,2024,45000.0,2.5,680000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,110000.0,2.8,680000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2014,2024,1.0,2.5,688000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2016,2024,145000.0,2.8,700000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2015,2024,58000.0,2.49,728000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,31000.0,2.76,739000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2010,2024,85000.0,2.76,750000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2017,2024,98000.0,2.8,760000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2015,2024,26000.0,2.5,768000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2018,2024,40000.0,2.8,780000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2017,2024,20000.0,2.8,788000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2019,2024,85000.0,2.8,790000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2016,2024,60000.0,2.5,820000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2018,2024,70000.0,2.8,850000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,53000.0,2.8,850000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,1.0,2.76,858000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,65000.0,2.8,860000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,41000.0,2.76,867000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,40000.0,2.8,875000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2019,2024,44000.0,2.76,880000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,1.0,2.76,888000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Automatic,Mpv,2018,2024,7500.0,2.0,898000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,50000.0,2.8,900000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2018,2024,60000.0,2.8,900000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,1.0,2.8,920000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2020,2024,1.0,2.76,928000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2018,2024,28000.0,2.8,930000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Gasoline,Automatic,Mpv,2019,2024,36000.0,2.0,938000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2017,2024,69706.0,2.8,950000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2016,2024,30000.0,2.8,950000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2020,2024,20000.0,2.76,960000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2019,2024,38000.0,2.76,968000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2019,2024,18000.0,2.76,979000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2019,2024,1.0,2.76,988000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2016,2024,55000.0,2.8,999000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Automatic,Mpv,2020,2024,28000.0,2.76,1028000.0,1261000.0,9
Toyota Innova,Toyota,Innova,Diesel,Manual,Mpv,2020,2024,84.0,2.76,1030000.0,1261000.0,9
